ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-05-05T00:00:00.000Z,2024,3.0 RWD,Absolute Zero,55400,59555,4995,60395,Factory to port,False,DealerHold,WZ1DB0G06RW066193,Jim Norton Toyota of Oklahoma City,OK
2024-05-28,2024,3.0 Premium RWD,Nocturnal,58550,61439,0,58550,Factory to port,False,,WZ1DB0G06RW066212,Toyota of Hackensack,NJ
2024-06-17,2024,3.0 RWD,Renaissance Red 2.0,55400,56630,0,55400,Factory to port,True,DealerHold,WZ1DB0G06RW066307,Toyota of Puyallup,WA
2024-05-18,2024,3.0 RWD,Nocturnal,55400,56495,0,55400,Factory to port,False,,WZ1DB0G06RW066338,South Coast Toyota,CA
2024-08-13,2024,3.0 Premium RWD,Absolute Zero,58550,62379,1995,60545,Factory to port,False,DealerHold,WZ1DB0G06RW066369,Fort's Toyota of Pekin,IL
2024-06-13,2024,3.0 Premium RWD,Absolute Zero,58550,61830,0,58550,Factory to port,False,DealerHold,WZ1DB0G06RW066372,Younger Toyota,MD
2024-06-13,2024,3.0 RWD,Renaissance Red 2.0,55400,60445,0,55400,Factory to port,False,DealerHold,WZ1DB0G06RW066498,Steet Toyota,NY
2024-06-12,2024,45th Anniversary Edition RWD,Mikan Blast,65275,67295,0,65275,Factory to port,True,DealerHold,WZ1DB0G06RW066520,Precision Toyota of Tucson,AZ
2024-06-11,2024,3.0 Premium RWD,Nocturnal,58550,60905,0,58550,Factory to port,False,,WZ1DB0G06RW13AA38,Team Toyota of Princeton,NJ
2024-06-10,2024,3.0 Premium RWD,Nocturnal,58550,61830,0,58550,Factory to port,False,,WZ1DB0G06RW13AA41,Route 22 Toyota,NJ
2023-12-13,2024,45th Anniversary Edition RWD,Mikan Blast,64375,67059,0,64375,At dealer,True,Available,WZ1DB0G07RW063206,Heiser Toyota,WI
2024-04-09T00:00:00.000Z,2024,45th Anniversary Edition RWD,Absolute Zero,65275,66370,0,65275,At dealer,False,,WZ1DB0G07RW063898,Valdosta Toyota,GA
2024-04-03,2024,45th Anniversary Edition RWD,Mikan Blast,64375,65535,0,64375,Port to dealer,False,Available,WZ1DB0G07RW064579,Maita's Toyota of Sacramento,CA
2024-04-29,2024,45th Anniversary Edition RWD,Mikan Blast,64375,65470,0,64375,Port to dealer,False,DealerHold,WZ1DB0G07RW064744,Damian Lillard Toyota,OR
2024-04-12,2024,45th Anniversary Edition RWD,Absolute Zero,64375,66924,0,64375,Port to dealer,False,DealerHold,WZ1DB0G07RW064890,Mike Kelly Toyota of Uniontown,PA
2024-03-19,2024,3.0 Premium RWD,Nocturnal,58550,61900,0,58550,At dealer,False,DealerHold,WZ1DB0G07RW065280,Imperial Toyota,MA
2024-03-22T00:00:00.000Z,2024,3.0 Premium RWD,Stratosphere,58550,63129,0,58550,Port to dealer,True,DealerHold,WZ1DB0G07RW065294,Vic Vaughan Toyota of Boerne,TX
Unknown,2024,3.0 Premium RWD,Nocturnal,58550,60905,0,58550,Factory to port,False,DealerHold,WZ1DB0G07RW065327,City Toyota,CA
2024-04-10T00:00:00.000Z,2024,3.0 Premium RWD,Stratosphere,58550,63129,2495,61045,Factory to port,False,DealerHold,WZ1DB0G07RW065411,Fred Haas Toyota World,TX
2024-04-13T00:00:00.000Z,2024,3.0 Premium RWD,Absolute Zero,58550,62704,10199,68749,Factory to port,True,DealerHold,WZ1DB0G07RW065442,Poe Toyota,TX
2024-04-24,2024,3.0 Premium RWD,Absolute Zero,58550,61940,0,58550,Port to dealer,True,DealerHold,WZ1DB0G07RW065537,Precision Toyota of Tucson,AZ
2024-06-20,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,60840,0,58550,Factory to port,False,DealerHold,WZ1DB0G07RW065554,Jerry Ackerman Toyota,MO
2024-06-11,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,62000,0,58550,Factory to port,False,DealerHold,WZ1DB0G07RW065604,Lombard Toyota,IL
2024-04-24,2024,3.0 Premium RWD,Renaissance Red 2.0,58550,60840,0,58550,Factory to port,True,DealerHold,WZ1DB0G07RW065621,Del Toyota,PA
2024-04-10T00:00:00.000Z,2024,3.0 Premium RWD,Absolute Zero,58550,60622,0,58550,Factory to port,False,DealerHold,WZ1DB0G07RW065649,Toyota of Rock Hill,SC
2024-04-19,2024,3.0 Premium RWD,Stratosphere,58550,61265,3184,61734,Factory to port,True,,WZ1DB0G07RW065652,Claremont Toyota,CA
2024-05-20,2024,3.0 Premium RWD,Nocturnal,58550,61835,0,58550,Factory to port,False,DealerHold,WZ1DB0G07RW065750,Galaxy Toyota,NJ
2024-05-20,2024,3.0 Premium RWD,Nocturnal,58550,61940,0,58550,Factory to port,False,DealerHold,WZ1DB0G07RW065828,355 Toyota,MD
2024-07-01,2024,45th Anniversary Edition RWD,Absolute Zero,65275,67295,0,65275,Factory to port,False,Available,WZ1DB0G07RW065926,Smart Toyota of Quad Cities,IA
2024-04-18,2024,3.0 Premium RWD,Absolute Zero,58550,61935,0,58550,Factory to port,True,DealerHold,WZ1DB0G07RW065960,Ventura Toyota,CA
2024-07-08,2024,45th Anniversary Edition RWD,Mikan Blast,65275,67295,0,65275,Factory to port,True,DealerHold,WZ1DB0G07RW066090,Toyota West,OH
2024-05-30,2024,3.0 Premium RWD,Absolute Zero,58550,61830,0,58550,Factory to port,False,DealerHold,WZ1DB0G07RW066106,AutoNation Toyota Leesburg,VA
