Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024,SE AWD AWD,Midnight Black Metallic,29360,31167,0,29360,At dealer,False,DealerHold,4T1G11BK6RU116918,Interstate Toyota,NY
2024,SE AWD AWD,Reservoir Blue,29360,32084,0,29360,At dealer,False,Available,4T1G11BK6RU117048,Thornhill Toyota,WV
2024,SE AWD AWD,Midnight Black Metallic,29360,31288,0,29360,At dealer,False,,4T1G11BK6RU121407,Atlantic Toyota,NY
2024,SE AWD AWD,Predawn Gray Mica,29360,31134,0,29360,At dealer,False,,4T1G11BK6RU121598,Toyota of Stamford,CT
2024,SE AWD AWD,Celestial Silver Metallic,29360,32267,0,29360,At dealer,False,,4T1G11BK6RU122007,Prestige Toyota of Ramsey,NJ
2024,SE AWD AWD,Ice Cap,29360,30455,0,29360,At dealer,False,Available,4T1G11BK6RU122265,Crown Toyota,MI
2024,SE AWD AWD,Supersonic Red,29360,33921,0,29360,At dealer,False,,4T1G11BK6RU122282,Walters Toyota,KY
2024,SE AWD AWD,Midnight Black Metallic,29360,31461,0,29360,At dealer,False,Available,4T1G11BK6RU122573,Toyota World of Lakewood,NJ
2024,SE AWD AWD,Predawn Gray Mica,29360,31328,0,29360,At dealer,False,,4T1G11BK6RU122606,Ciocca Toyota of Williamsport,PA
2024,SE AWD AWD,Ice Cap,29360,32267,0,29360,At dealer,False,,4T1G11BK6RU122735,Prestige Toyota of Ramsey,NJ
2024,SE AWD AWD,Ice Edge,29360,32481,0,29360,At dealer,False,,4T1G11BK6RU124095,Toyota of Wooster,OH
2024,SE AWD AWD,Reservoir Blue,29360,32224,0,29360,At dealer,False,,4T1G11BK6RU124324,Toyota of Lake City,WA
2024,SE AWD AWD,Ice Edge,29360,32267,0,29360,At dealer,False,Available,4T1G11BK6RU124663,Holman Toyota,NJ
2024,SE AWD AWD,Ice Cap,29360,31352,0,29360,At dealer,False,,4T1G11BK6RU124677,Signature Toyota,MI
2024,SE AWD AWD,Midnight Black Metallic,29360,31033,0,29360,At dealer,False,,4T1G11BK6RU124775,Island Toyota,NY
2024,SE AWD AWD,Celestial Silver Metallic,29360,31128,0,29360,At dealer,False,Available,4T1G11BK6RU125344,Walker Toyota,OH
2024,SE AWD AWD,Midnight Black Metallic,29360,31879,0,29360,At dealer,False,,4T1G11BK6RU125425,Route 22 Toyota,NJ
2024,SE AWD AWD,Ice Edge,29360,33028,0,29360,At dealer,False,,4T1G11BK6RU125652,Phil Meador Toyota,ID
2024,SE AWD AWD,Ice Cap,29360,31879,0,29360,At dealer,False,,4T1G11BK6RU125716,Route 22 Toyota,NJ
2024,SE Nightshade Edition AWD AWD,Midnight Black Metallic,30360,32700,0,30360,At dealer,False,,4T1G11BK6RU125750,Toyota of Olympia,WA
2024,SE AWD AWD,Celestial Silver Metallic,29360,31854,0,29360,At dealer,False,,4T1G11BK6RU125814,Hillside Toyota,NY
2024,SE Nightshade Edition AWD AWD,Midnight Black Metallic,30360,32058,0,30360,Port to dealer,False,,4T1G11BK6RU126140,Phil Meador Toyota,ID
2024,SE Nightshade Edition AWD AWD,Reservoir Blue,30360,32287,0,30360,Port to dealer,False,,4T1G11BK6RU126624,Toyota of Olympia,WA
2024,SE AWD AWD,Ice Edge,29360,32282,0,29360,At dealer,False,,4T1G11BK6RU126753,Luv Toyota,NY
2024,SE AWD AWD,Ice Cap,29360,32225,0,29360,At dealer,False,,4T1G11BK6RU126820,Findlay Toyota Flagstaff,AZ
2024,SE AWD AWD,Midnight Black Metallic,29360,30883,0,29360,At dealer,False,,4T1G11BK6RU126929,Del Toyota,PA
2024,SE AWD AWD,Midnight Black Metallic,29360,31854,0,29360,At dealer,False,DealerHold,4T1G11BK6RU127028,New Rochelle Toyota,NY
2024,SE Nightshade Edition AWD AWD,Midnight Black Metallic,30360,31898,0,30360,At dealer,False,Available,4T1G11BK6RU127059,Plaza Toyota,NY
2024,SE AWD AWD,Ice Cap,29360,31208,0,29360,At dealer,False,,4T1G11BK6RU127076,Malloy Toyota,VA
2024,SE AWD AWD,Celestial Silver Metallic,29360,31751,0,29360,Port to dealer,False,,4T1G11BK6RU127093,Western Slope Toyota,CO
2024,SE AWD AWD,Celestial Silver Metallic,29360,31128,0,29360,At dealer,False,Available,4T1G11BK6RU127112,Sheehy Toyota of Laurel,MD
2024,SE AWD AWD,Celestial Silver Metallic,29360,31379,0,29360,Factory to port,False,Available,4T1G11BK6RU127143,Legends Toyota,KS
2024,SE AWD AWD,Predawn Gray Mica,29360,32079,0,29360,At dealer,False,,4T1G11BK6RU127157,Sunrise Toyota North,NY
2024,SE AWD AWD,Ice Cap,29360,32432,0,29360,At dealer,False,,4T1G11BK6RU127188,Fred Beans Toyota of Flemington,NJ
2024,SE Nightshade Edition AWD AWD,Ice Cap,30360,32132,0,30360,At dealer,True,DealerHold,4T1G11BK6RU127417,"Stapp Interstate Toyota, Inc.",CO
2024,SE AWD AWD,Ice Cap,29360,31660,0,29360,Port to dealer,False,,4T1G11BK6RU127448,Casey Toyota,VA
2024,SE AWD AWD,Midnight Black Metallic,29360,32202,0,29360,At dealer,False,,4T1G11BK6RU127546,Gateway Toyota,NJ
2024,SE AWD AWD,Midnight Black Metallic,29360,32432,2190,31550,At dealer,False,,4T1G11BK6RU127563,Sansone Toyota,NJ
2024,SE Nightshade Edition AWD AWD,Reservoir Blue,30360,31952,0,30360,Port to dealer,False,,4T1G11BK6RU127756,Toyota of Seattle,WA
2024,SE AWD AWD,Celestial Silver Metallic,29360,32224,0,29360,Port to dealer,False,,4T1G11BK6RU127790,Toyota of Lake City,WA
2024,SE AWD AWD,Midnight Black Metallic,29360,32079,0,29360,At dealer,False,Available,4T1G11BK6RU127885,Millennium Toyota,NY
2024,SE AWD AWD,Midnight Black Metallic,29360,31453,0,29360,Port to dealer,False,,4T1G11BK6RU127918,Younger Toyota,MD
2024,SE AWD AWD,Predawn Gray Mica,29360,31229,0,29360,Port to dealer,False,,4T1G11BK6RU127921,Passport Toyota,MD
2024,SE AWD AWD,Celestial Silver Metallic,29360,32267,0,29360,At dealer,False,,4T1G11BK6RU127949,Interstate Toyota,NY
2024,SE AWD AWD,Ice Edge,29360,31306,0,29360,At dealer,False,,4T1G11BK6RU128048,Gateway Toyota,NJ
2024,SE AWD AWD,Ice Cap,29360,31402,0,29360,Port to dealer,True,DealerHold,4T1G11BK6RU128261,Aubrey Alexander Toyota,PA
2024,SE AWD AWD,Ice Cap,29360,32079,0,29360,Port to dealer,False,Available,4T1G11BK6RU128325,Millennium Toyota,NY
2024,SE AWD AWD,Ice Edge,29360,31929,0,29360,Port to dealer,False,,4T1G11BK6RU128387,New Rochelle Toyota,NY
2024,SE AWD AWD,Ice Edge,29360,30754,0,29360,At dealer,False,,4T1G11BK6RU128390,Moses Toyota,WV
2024,SE AWD AWD,Midnight Black Metallic,29360,31311,0,29360,Port to dealer,False,,4T1G11BK6RU128504,Dayton Toyota,NJ
2024,SE AWD AWD,Ice Cap,29360,32432,0,29360,Port to dealer,False,,4T1G11BK6RU128681,Smithtown Toyota,NY
2024,SE AWD AWD,Midnight Black Metallic,29360,32267,0,29360,Port to dealer,False,Available,4T1G11BK6RU128776,Toyota Universe,NJ
2024,SE AWD AWD,Predawn Gray Mica,29360,31586,0,29360,Port to dealer,False,Available,4T1G11BK6RU128874,Toyota of Murfreesboro,TN
2024,SE AWD AWD,Ice Cap,29360,31791,1995,31355,Port to dealer,False,,4T1G11BK6RU128891,Fort's Toyota of Pekin,IL
2024,SE AWD AWD,Midnight Black Metallic,29360,31854,0,29360,Port to dealer,False,,4T1G11BK6RU129068,Toyota of Hackensack,NJ
2024,SE AWD AWD,Midnight Black Metallic,29360,30779,0,29360,Port to dealer,False,,4T1G11BK6RU129071,Passport Toyota,MD
2024,SE AWD AWD,Celestial Silver Metallic,29360,31277,0,29360,Port to dealer,False,,4T1G11BK6RU129099,Sloane Toyota of Glenside,PA
2024,SE AWD AWD,Reservoir Blue,29360,30929,0,29360,Port to dealer,False,,4T1G11BK6RU129149,Rusty Wallace Toyota,TN
2024,SE AWD AWD,Predawn Gray Mica,29360,31392,1397,30757,Factory to port,False,,4T1G11BK6RU13A340,DCH Wappingers Falls Toyota,NY
2024,SE AWD AWD,Predawn Gray Mica,29360,32492,0,29360,Factory to port,False,,4T1G11BK6RU13A998,Westbury Toyota,NY
2024,SE AWD AWD,Midnight Black Metallic,29360,30455,0,29360,Factory to port,False,DealerHold,4T1G11BK6RU13C153,Dan Cava's Toyota World,WV
2024,SE AWD AWD,Cavalry Blue,29360,32079,0,29360,Factory to port,True,Available,4T1G11BK6RU13D433,Krause Toyota,PA
2024,SE AWD AWD,Ice Cap,29360,32902,0,29360,Factory to port,False,,4T1G11BK6RU13D559,Toyota of Olympia,WA
2024,SE AWD AWD,Midnight Black Metallic,29360,31505,0,29360,Factory to port,False,,4T1G11BK6RU13E095,Kolar Toyota,MN
2024,SE AWD AWD,Midnight Black Metallic,29360,32149,0,29360,Factory to port,False,,4T1G11BK6RU13F361,Sunrise Toyota,NY
2024,SE AWD AWD,Supersonic Red,29360,32350,1298,30658,Factory to port,False,DealerHold,4T1G11BK6RU14A754,Toyota of Kirkland,WA
2024,SE Nightshade Edition AWD AWD,Midnight Black Metallic,30360,32132,0,30360,Factory to port,True,,4T1G11BK6RU14C715,Doxon Toyota,WA
2024,SE AWD AWD,Predawn Gray Mica,29360,30958,0,29360,Factory to port,False,,4T1G11BK6RU14D301,AutoNation Toyota Arapahoe,CO
2024,SE Nightshade Edition AWD AWD,Midnight Black Metallic,30360,31754,0,30360,Factory to port,False,,4T1G11BK6RU14E058,Capitol Toyota of Salem,OR
2024,SE Nightshade Edition AWD AWD,Reservoir Blue,30360,31883,0,30360,Factory to port,False,,4T1G11BK6RU14E125,Toyota of Puyallup,WA
2024,SE AWD AWD,Midnight Black Metallic,29360,32411,0,29360,Factory to port,False,,4T1G11BK6RU14F078,Toyota of Vineland,NJ
2024,SE AWD AWD,Ice Cap,29360,32399,0,29360,Factory to port,True,,4T1G11BK6RU15B334,Doxon Toyota,WA
2024,SE AWD AWD,Ice Cap,29360,31854,0,29360,Factory to port,False,,4T1G11BK6RU15B446,Dayton Toyota,NJ
2024,SE AWD AWD,Ice Cap,29360,31332,0,29360,Factory to port,False,,4T1G11BK6RU15C676,Fox Toyota,TN
2024,SE AWD AWD,Midnight Black Metallic,29360,31879,0,29360,Factory to port,False,,4T1G11BK6RU15C919,Toyota World of Clinton,NJ
2024,SE AWD AWD,Ice Edge,29360,31854,0,29360,Factory to port,False,,4T1G11BK6RU15D648,Toyota of Hackensack,NJ
2024,SE AWD AWD,Midnight Black Metallic,29360,31555,0,29360,Factory to port,False,,4T1G11BK6RU15F111,Rivera Toyota of Mt. Kisco,NY
2024,SE AWD AWD,Ice Cap,29360,31379,0,29360,Factory to port,False,,4T1G11BK6RU16D001,Groove Toyota,CO
2024,SE AWD AWD,Midnight Black Metallic,29360,31573,0,29360,At dealer,False,DealerHold,4T1G11BK7RU113476,Right Toyota,AZ
2024,SE AWD AWD,Predawn Gray Mica,29360,31203,2190,31550,At dealer,False,DealerHold,4T1G11BK7RU115843,Sansone Toyota,NJ
2024,SE AWD AWD,Predawn Gray Mica,29360,32843,0,29360,At dealer,False,,4T1G11BK7RU119584,New Country Toyota of Westport,CT
2024,SE Nightshade Edition AWD AWD,Reservoir Blue,30360,31898,0,30360,At dealer,False,,4T1G11BK7RU119942,Fordham Toyota,NY
2024,SE AWD AWD,Midnight Black Metallic,29360,31288,0,29360,At dealer,False,,4T1G11BK7RU120878,Atlantic Toyota,NY
2024,SE Nightshade Edition AWD AWD,Reservoir Blue,30360,31952,0,30360,At dealer,False,Available,4T1G11BK7RU120976,I-5 Toyota,WA
2024,SE AWD AWD,Ice Cap,29360,32879,0,29360,At dealer,False,Available,4T1G11BK7RU121156,Walters Toyota,KY
2024,SE AWD AWD,Ice Cap,29360,31288,0,29360,At dealer,False,,4T1G11BK7RU122369,Penn Toyota,NY
2024,SE AWD AWD,Ice Cap,29360,33476,0,29360,At dealer,True,,4T1G11BK7RU122825,Toyota of Hollywood,CA
2024,SE AWD AWD,Celestial Silver Metallic,29360,31461,1790,31150,At dealer,False,,4T1G11BK7RU122971,Liberty Toyota,NJ
2024,SE AWD AWD,Midnight Black Metallic,29360,32561,0,29360,At dealer,False,DealerHold,4T1G11BK7RU123022,Peruzzi Toyota,PA
2024,SE AWD AWD,Celestial Silver Metallic,29360,32234,0,29360,At dealer,False,DealerHold,4T1G11BK7RU123070,Westchester Toyota,NY
2024,SE AWD AWD,Celestial Silver Metallic,29360,30904,0,29360,At dealer,False,,4T1G11BK7RU123117,Carson City Toyota,NV
2024,SE AWD AWD,Ice Cap,29360,31661,0,29360,At dealer,False,,4T1G11BK7RU123795,Toyota of Boardman,OH
2024,SE AWD AWD,Supersonic Red,29360,31179,0,29360,At dealer,False,,4T1G11BK7RU123957,Crown Toyota,MI
2024,SE AWD AWD,Midnight Black Metallic,29360,32004,0,29360,At dealer,False,DealerHold,4T1G11BK7RU125188,DCH Freehold Toyota,NJ
2024,SE AWD AWD,Midnight Black Metallic,29360,31457,0,29360,At dealer,False,Available,4T1G11BK7RU125210,Tansky Sawmill Toyota,OH
2024,SE AWD AWD,Ice Cap,29360,31854,0,29360,At dealer,False,,4T1G11BK7RU125465,Rivera Toyota of Mt. Kisco,NY
2024,SE AWD AWD,Midnight Black Metallic,29360,32328,0,29360,At dealer,False,DealerHold,4T1G11BK7RU125577,Paul Miller Toyota of West Caldwell,NJ
2024,SE AWD AWD,Celestial Silver Metallic,29360,30754,0,29360,At dealer,False,Available,4T1G11BK7RU125644,Mann Toyota,KY
2024,SE AWD AWD,Ice Edge,29360,30904,0,29360,At dealer,False,DealerHold,4T1G11BK7RU125675,DCH Freehold Toyota,NJ
2024,SE AWD AWD,Cavalry Blue,29360,33280,0,29360,At dealer,False,,4T1G11BK7RU125689,Doxon Toyota,WA
2024,SE Nightshade Edition AWD AWD,Reservoir Blue,30360,31973,0,30360,At dealer,False,Available,4T1G11BK7RU125840,Mountain States Toyota,CO
2024,SE AWD AWD,Midnight Black Metallic,29360,32328,0,29360,Port to dealer,False,,4T1G11BK7RU125871,Toyota of Morristown,NJ
2024,SE AWD AWD,Ice Cap,29360,30584,0,29360,At dealer,False,,4T1G11BK7RU125904,Yellowstone Toyota,WY
2024,SE AWD AWD,Ice Cap,29360,33057,0,29360,At dealer,False,Available,4T1G11BK7RU126017,Rodland Toyota,WA
2024,SE AWD AWD,Predawn Gray Mica,29360,33271,0,29360,At dealer,False,,4T1G11BK7RU126213,Toyota of Seattle,WA
2024,SE AWD AWD,Cavalry Blue,29360,32054,0,29360,Port to dealer,False,Available,4T1G11BK7RU126308,Marysville Toyota,WA
2024,SE AWD AWD,Ice Cap,29360,30883,1695,31055,At dealer,False,,4T1G11BK7RU126342,Anderson Toyota,AZ
2024,SE AWD AWD,Cavalry Blue,29360,31102,0,29360,At dealer,False,DealerHold,4T1G11BK7RU126826,Team Toyota of Princeton,NJ
2024,SE AWD AWD,Midnight Black Metallic,29360,32079,0,29360,At dealer,False,Available,4T1G11BK7RU127099,Millennium Toyota,NY
2024,SE AWD AWD,Ice Cap,29360,31238,0,29360,At dealer,False,,4T1G11BK7RU127216,Cochran Toyota,PA
2024,SE AWD AWD,Celestial Silver Metallic,29360,30883,0,29360,At dealer,False,DealerHold,4T1G11BK7RU127233,"Stapp Interstate Toyota, Inc.",CO
2024,SE AWD AWD,Ice Edge,29360,32202,0,29360,At dealer,False,Available,4T1G11BK7RU127278,Holman Toyota,NJ
2024,SE AWD AWD,Predawn Gray Mica,29360,31277,0,29360,At dealer,False,DealerHold,4T1G11BK7RU127359,Haley Toyota,VA
2024,SE AWD AWD,Ice Cap,29360,31129,895,30255,At dealer,False,Available,4T1G11BK7RU127510,Bennett Toyota,PA
2024,SE Nightshade Edition AWD AWD,Reservoir Blue,30360,32033,0,30360,Port to dealer,False,Available,4T1G11BK7RU127605,Titus-Will Toyota,WA
2024,SE AWD AWD,Predawn Gray Mica,29360,32866,0,29360,Port to dealer,False,Available,4T1G11BK7RU127779,Toyota of Scranton,PA
2024,SE AWD AWD,Ice Cap,29360,33056,0,29360,Port to dealer,False,,4T1G11BK7RU127829,Teton Toyota,ID
2024,SE AWD AWD,Midnight Black Metallic,29360,30754,0,29360,Port to dealer,True,DealerHold,4T1G11BK7RU127989,Maplewood Toyota,MN
2024,SE AWD AWD,Predawn Gray Mica,29360,33396,0,29360,At dealer,False,DealerHold,4T1G11BK7RU128043,Galaxy Toyota,NJ
2024,SE AWD AWD,Predawn Gray Mica,29360,32378,0,29360,Port to dealer,False,DealerHold,4T1G11BK7RU128088,Lithia Toyota of Missoula,MT
2024,SE AWD AWD,Midnight Black Metallic,29360,32432,0,29360,Port to dealer,False,,4T1G11BK7RU128141,Paul Miller Toyota of West Caldwell,NJ
2024,SE AWD AWD,Celestial Silver Metallic,29360,31408,0,29360,Port to dealer,False,Available,4T1G11BK7RU128155,Inver Grove Toyota,MN
2024,SE AWD AWD,Midnight Black Metallic,29360,31432,0,29360,Port to dealer,False,DealerHold,4T1G11BK7RU128219,Toyota of Manhattan,NY
2024,SE AWD AWD,Midnight Black Metallic,29360,31238,0,29360,Port to dealer,False,Available,4T1G11BK7RU128236,Cochran Toyota,PA
2024,SE AWD AWD,Ice Cap,29360,31167,0,29360,Port to dealer,False,,4T1G11BK7RU128348,Towne Toyota,NJ
2024,SE AWD AWD,Midnight Black Metallic,29360,32267,0,29360,Port to dealer,False,Available,4T1G11BK7RU128527,Toyota Universe,NJ
2024,SE AWD AWD,Midnight Black Metallic,29360,30930,0,29360,At dealer,False,DealerHold,4T1G11BK7RU128625,Toyota of Ashland,KY
2024,SE AWD AWD,Cavalry Blue,29360,30754,0,29360,At dealer,False,Available,4T1G11BK7RU128723,Brunswick Toyota,OH
2024,SE AWD AWD,Cavalry Blue,29360,31027,1298,30658,Port to dealer,False,,4T1G11BK7RU128754,Sunshine Toyota,MI
2024,SE AWD AWD,Celestial Silver Metallic,29360,31129,0,29360,Port to dealer,False,Available,4T1G11BK7RU128950,Koch 33 Toyota,PA
2024,SE AWD AWD,Ice Cap,29360,30754,0,29360,Port to dealer,False,,4T1G11BK7RU128978,Orland Toyota,IL
2024,SE AWD AWD,Reservoir Blue,29360,32123,0,29360,Port to dealer,False,DealerHold,4T1G11BK7RU128995,Smart Toyota of Quad Cities,IA
2024,SE AWD AWD,Midnight Black Metallic,29360,32661,599,29959,Port to dealer,False,,4T1G11BK7RU129001,Hudson Toyota,NJ
2024,SE AWD AWD,Predawn Gray Mica,29360,31531,0,29360,Port to dealer,False,,4T1G11BK7RU129032,Toyota South,KY
2024,SE AWD AWD,Supersonic Red,29360,32558,0,29360,Port to dealer,False,,4T1G11BK7RU129080,Williams Toyota of Elmira,NY
2024,SE AWD AWD,Cavalry Blue,29360,32661,2190,31550,Port to dealer,False,,4T1G11BK7RU129161,Sansone Toyota,NJ
2024,SE AWD AWD,Ice Cap,29360,31311,0,29360,Factory to port,False,Available,4T1G11BK7RU12F390,Dayton Toyota,NJ
2024,SE AWD AWD,Supersonic Red,29360,31817,0,29360,Factory to port,False,,4T1G11BK7RU13A086,Johnstons Toyota,NY
2024,SE AWD AWD,Predawn Gray Mica,29360,32902,0,29360,Factory to port,False,Available,4T1G11BK7RU13B321,Lithia Toyota of Klamath Falls,OR
2024,SE AWD AWD,Ice Cap,29360,32770,0,29360,Factory to port,False,,4T1G11BK7RU13D716,Rogers Toyota,ID
2024,SE AWD AWD,Ice Cap,29360,31188,0,29360,Factory to port,False,,4T1G11BK7RU13E087,Zanesville Toyota,OH
2024,SE AWD AWD,Ice Edge,29360,33055,0,29360,Factory to port,False,,4T1G11BK7RU14A861,Smithtown Toyota,NY
2024,SE Nightshade Edition AWD AWD,Ice Cap,30360,32575,0,30360,Factory to port,False,,4T1G11BK7RU14C660,Kendall Toyota,OR
2024,SE Nightshade Edition AWD AWD,Midnight Black Metallic,30360,32625,0,30360,Factory to port,False,,4T1G11BK7RU14C707,Toyota of Puyallup,WA
2024,SE AWD AWD,Predawn Gray Mica,29360,31925,0,29360,Factory to port,False,,4T1G11BK7RU14C755,Capitol Toyota of Salem,OR
2024,SE AWD AWD,Ice Cap,29360,32213,0,29360,Factory to port,False,,4T1G11BK7RU15A757,Johnstons Toyota,NY
2024,SE AWD AWD,Predawn Gray Mica,29360,31925,0,29360,Factory to port,False,,4T1G11BK7RU15A869,Toyota of Olympia,WA
2024,SE AWD AWD,Ice Cap,29360,31084,0,29360,Factory to port,False,,4T1G11BK7RU15B892,Yark Toyota,OH
2024,SE AWD AWD,Ice Cap,29360,31306,0,29360,Factory to port,False,,4T1G11BK7RU15C685,Toyota of Turnersville,NJ
2024,SE AWD AWD,Cavalry Blue,29360,32267,0,29360,Factory to port,False,,4T1G11BK7RU15F103,Towne Toyota,NJ
2024,SE AWD AWD,Predawn Gray Mica,29360,33124,0,29360,Factory to port,False,,4T1G11BK7RU15F246,Rogers Toyota,ID
2024,SE Nightshade Edition AWD AWD,Ice Cap,30360,31883,0,30360,At dealer,False,,4T1G11BK8RU116791,Phil Meador Toyota,ID
2024,SE AWD AWD,Celestial Silver Metallic,29360,31461,0,29360,At dealer,False,Available,4T1G11BK8RU118279,New Holland Toyota,PA
2024,SE AWD AWD,Ice Cap,29360,31167,0,29360,At dealer,False,DealerHold,4T1G11BK8RU118413,Interstate Toyota,NY
2024,SE AWD AWD,Predawn Gray Mica,29360,31333,0,29360,At dealer,False,Available,4T1G11BK8RU118590,Findlay Toyota Prescott,AZ
2024,SE AWD AWD,Celestial Silver Metallic,29360,30978,0,29360,At dealer,False,DealerHold,4T1G11BK8RU118959,"Stapp Interstate Toyota, Inc.",CO
2024,SE AWD AWD,Midnight Black Metallic,29360,30973,0,29360,At dealer,False,Available,4T1G11BK8RU119089,Toyota of Laramie,WY
2024,SE AWD AWD,Midnight Black Metallic,29360,31282,0,29360,At dealer,False,,4T1G11BK8RU119223,Young Toyota,UT
2024,SE AWD AWD,Ice Cap,29360,31888,0,29360,At dealer,False,Available,4T1G11BK8RU120257,Empire Toyota of Huntington,NY
2024,SE AWD AWD,Ice Cap,29360,31211,0,29360,At dealer,False,DealerHold,4T1G11BK8RU120615,Newburgh Toyota,NY
2024,SE AWD AWD,Predawn Gray Mica,29360,31213,0,29360,At dealer,False,,4T1G11BK8RU121344,Beaman Toyota,TN
2024,SE Nightshade Edition AWD AWD,Ice Cap,30360,31977,0,30360,At dealer,False,,4T1G11BK8RU121859,Lithia Toyota,OR
2024,SE Nightshade Edition AWD AWD,Midnight Black Metallic,30360,31754,0,30360,At dealer,False,,4T1G11BK8RU122316,Grants Pass Toyota,OR
2024,SE AWD AWD,Ice Edge,29360,32442,0,29360,At dealer,False,,4T1G11BK8RU122476,Johnstons Toyota,NY
2024,SE AWD AWD,Midnight Black Metallic,29360,32004,0,29360,At dealer,False,DealerHold,4T1G11BK8RU123286,DCH Freehold Toyota,NJ
2024,SE AWD AWD,Ice Cap,29360,31660,0,29360,At dealer,False,DealerHold,4T1G11BK8RU124132,Rochester Toyota,MN
2024,SE AWD AWD,Ice Cap,29360,32288,0,29360,At dealer,False,,4T1G11BK8RU124650,Toyota of Stamford,CT
2024,SE AWD AWD,Predawn Gray Mica,29360,30908,0,29360,At dealer,False,,4T1G11BK8RU125121,Rock Springs Toyota,WY
2024,SE AWD AWD,Ice Edge,29360,32853,1298,30658,At dealer,False,,4T1G11BK8RU125796,Toyota of Kirkland,WA
2024,SE AWD AWD,Celestial Silver Metallic,29360,31177,0,29360,Factory to port,False,Available,4T1G11BK8RU125894,Lewis Toyota of Hays,KS
2024,SE AWD AWD,Ice Cap,29360,33056,0,29360,At dealer,False,DealerHold,4T1G11BK8RU125989,Teton Toyota,ID
2024,SE AWD AWD,Ice Cap,29360,32702,0,29360,At dealer,False,,4T1G11BK8RU126026,Paul Miller Toyota of West Caldwell,NJ
2024,SE AWD AWD,Predawn Gray Mica,29360,30973,0,29360,At dealer,False,,4T1G11BK8RU126074,Bighorn Toyota,CO
2024,SE AWD AWD,Celestial Silver Metallic,29360,31228,0,29360,At dealer,False,,4T1G11BK8RU126253,Toyota of Morristown,NJ
2024,SE AWD AWD,Ice Edge,29360,32305,0,29360,Port to dealer,False,DealerHold,4T1G11BK8RU126379,Karl Malone Toyota,UT
2024,SE AWD AWD,Celestial Silver Metallic,29360,31168,0,29360,At dealer,False,Available,4T1G11BK8RU126396,Corwin Toyota,ND
2024,SE AWD AWD,Ice Edge,29360,32224,0,29360,Port to dealer,False,,4T1G11BK8RU126544,Capitol Toyota of Salem,OR
2024,SE AWD AWD,Ice Edge,29360,32202,0,29360,At dealer,False,,4T1G11BK8RU126589,Gateway Toyota,NJ
2024,SE AWD AWD,Midnight Black Metallic,29360,32492,1397,30757,At dealer,False,DealerHold,4T1G11BK8RU126740,DCH Wappingers Falls Toyota,NY
2024,SE Nightshade Edition AWD AWD,Ice Cap,30360,32282,0,30360,At dealer,False,,4T1G11BK8RU126754,Western Slope Toyota,CO
2024,SE AWD AWD,Midnight Black Metallic,29360,31357,0,29360,At dealer,False,,4T1G11BK8RU126916,Heritage Toyota Owings Mills,MD
2024,SE AWD AWD,Ice Edge,29360,31507,0,29360,At dealer,False,,4T1G11BK8RU126947,Hertrich Toyota,DE
2024,SE Nightshade Edition AWD AWD,Midnight Black Metallic,30360,32003,0,30360,At dealer,False,DealerHold,4T1G11BK8RU126981,"Stapp Interstate Toyota, Inc.",CO
2024,SE AWD AWD,Predawn Gray Mica,29360,31238,0,29360,At dealer,False,,4T1G11BK8RU126995,Rohrich Toyota,PA
2024,SE AWD AWD,Ice Cap,29360,31427,0,29360,At dealer,False,,4T1G11BK8RU127256,Heritage Toyota Catonsville,MD
2024,SE AWD AWD,Predawn Gray Mica,29360,32202,0,29360,At dealer,False,Available,4T1G11BK8RU127287,Holman Toyota,NJ
2024,SE AWD AWD,Predawn Gray Mica,29360,31456,0,29360,At dealer,False,,4T1G11BK8RU127290,Dahl Toyota,MN
2024,SE AWD AWD,Predawn Gray Mica,29360,30883,0,29360,At dealer,False,Available,4T1G11BK8RU127354,Del Toyota,PA
2024,SE AWD AWD,Celestial Silver Metallic,29360,31402,0,29360,At dealer,False,,4T1G11BK8RU127418,Koch 33 Toyota,PA
2024,SE AWD AWD,Midnight Black Metallic,29360,31132,0,29360,At dealer,False,Available,4T1G11BK8RU127421,Thompson Toyota,PA
2024,SE AWD AWD,Predawn Gray Mica,29360,31238,0,29360,At dealer,False,Available,4T1G11BK8RU127502,Dan Cava's Toyota World,WV
2024,SE Nightshade Edition AWD AWD,Ice Cap,30360,32038,0,30360,Port to dealer,False,,4T1G11BK8RU127631,Dick Hannah Toyota,WA
2024,SE AWD AWD,Predawn Gray Mica,29360,32079,0,29360,Port to dealer,False,,4T1G11BK8RU127662,Millennium Toyota,NY
2024,SE AWD AWD,Midnight Black Metallic,29360,32224,0,29360,Port to dealer,False,,4T1G11BK8RU127709,Toyota of Puyallup,WA
2024,SE Nightshade Edition AWD AWD,Midnight Black Metallic,30360,31754,0,30360,Port to dealer,False,DealerHold,4T1G11BK8RU127712,Toyota of Bozeman,MT
2024,SE AWD AWD,Cavalry Blue,29360,30754,0,29360,At dealer,False,,4T1G11BK8RU127791,Hillside Toyota,NY
2024,SE AWD AWD,Midnight Black Metallic,29360,32202,0,29360,At dealer,False,,4T1G11BK8RU127824,Toyota of Runnemede,NJ
2024,SE AWD AWD,Cavalry Blue,29360,32202,0,29360,Port to dealer,False,,4T1G11BK8RU127869,Team Toyota of Princeton,NJ
