ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-05-07T00:00:00.000Z,2024,SE AWD,Sonic Silver,29540,32781,0,29540,At dealer,False,Available,7MUFBABG0RV035884,Pat Lobb Toyota of McKinney,TX
2024-05-18T00:00:00.000Z,2024,SE AWD,Wind Chill Pearl,29540,33859,0,29540,Port to dealer,False,,7MUFBABG0RV035898,Fred Anderson Toyota,NC
2024-05-06T00:00:00.000Z,2024,S AWD,Jet Black,28220,30767,0,28220,At dealer,False,Available,7MUFBABG0RV035920,Toyota of Fort Walton Beach,FL
2024-05-08T00:00:00.000Z,2024,SE AWD,Sonic Silver/Jet Black roof,29540,34504,0,29540,At dealer,False,,7MUFBABG0RV035934,Hendrick Toyota Apex,NC
2024-05-20,2024,XSE AWD,Sonic Silver,31405,36433,0,31405,Port to dealer,False,,7MUFBABG0RV035965,Toyota of Anaheim,CA
2024-06-12T00:00:00.000Z,2024,SE AWD,Celestite,29540,32436,0,29540,Factory to port,False,Available,7MUFBABG0RV035979,Fred Anderson Toyota of Charleston,SC
2024-05-13,2024,S AWD,Celestite,28220,30328,0,28220,Port to dealer,False,Available,7MUFBABG0RV035982,Middletown Toyota,CT
2024-05-11T00:00:00.000Z,2024,SE AWD,Jet Black,29540,32236,0,29540,At dealer,False,Available,7MUFBABG0RV035996,Peter Boulware Toyota,FL
2024-05-20,2024,S AWD,Wind Chill Pearl,28220,30669,0,28220,Port to dealer,False,DealerHold,7MUFBABG0RV036002,Torrington Toyota,CT
2024-05-06T00:00:00.000Z,2024,S AWD,Sonic Silver,28220,31828,0,28220,Port to dealer,False,Available,7MUFBABG0RV036078,Doenges Toyota,OK
2024-05-08,2024,SE AWD,Acidic Blast/Jet Black roof,29540,34172,0,29540,At dealer,True,DealerHold,7MUFBABG0RV036081,Luv Toyota,NY
2024-05-07T00:00:00.000Z,2024,XSE AWD,Jet Black,31405,34983,0,31405,At dealer,False,,7MUFBABG0RV036100,Courtesy Toyota,FL
2024-05-07T00:00:00.000Z,2024,XSE AWD,Sonic Silver,31405,35352,0,31405,At dealer,False,Available,7MUFBABG0RV036128,Bondy's Enterprise Toyota,AL
2024-05-14T00:00:00.000Z,2024,SE AWD,Sonic Silver/Jet Black roof,29540,33457,0,29540,At dealer,False,Available,7MUFBABG0RV036131,Bill Penney Toyota,AL
2024-05-11T00:00:00.000Z,2024,SE AWD,Celestite,29540,32565,0,29540,At dealer,False,Available,7MUFBABG0RV036159,Venice Toyota,FL
2024-05-08,2024,SE AWD,Wind Chill Pearl,29540,32014,0,29540,At dealer,False,DealerHold,7MUFBABG0RV036162,Westbury Toyota,NY
2024-05-10T00:00:00.000Z,2024,S AWD,Wind Chill Pearl,28220,32190,0,28220,At dealer,False,Available,7MUFBABG0RV036209,Fred Anderson Toyota,NC
2024-05-18,2024,SE AWD,Celestite,29540,31923,0,29540,Port to dealer,False,DealerHold,7MUFBABG0RV036226,Big Two Toyota of Chandler,AZ
2024-05-15T00:00:00.000Z,2024,SE AWD,Sonic Silver,29540,32645,0,29540,Port to dealer,False,,7MUFBABG0RV036243,Arlington Toyota,FL
2024-05-09,2024,XSE AWD,Jet Black,31405,34444,0,31405,At dealer,True,DealerHold,7MUFBABG0RV036274,Bobby Rahal Toyota,PA
2024-05-20,2024,SE AWD,Blue Crush Metallic,29540,32919,0,29540,Port to dealer,False,DealerHold,7MUFBABG0RV036288,Twin City Toyota,MO
2024-05-07,2024,XSE AWD,Acidic Blast/Jet Black roof,31405,36209,0,31405,At dealer,False,DealerHold,7MUFBABG0RV036291,Toyota of Nashua,NH
2024-05-18,2024,XSE AWD,Barcelona Red Metallic,31405,36717,3117,34522,Port to dealer,False,,7MUFBABG0RV036307,Norm Reeves Toyota San Diego,CA
2024-05-09,2024,SE AWD,Wind Chill Pearl,29540,33824,0,29540,At dealer,False,DealerHold,7MUFBABG0RV036324,Colonial Toyota,CT
2024-05-11T00:00:00.000Z,2024,SE AWD,Jet Black,29540,32566,0,29540,At dealer,False,,7MUFBABG0RV036369,Courtesy Toyota,FL
2024-05-21,2024,SE AWD,Blue Crush Metallic,29540,33379,0,29540,Port to dealer,True,DealerHold,7MUFBABG0RV036372,Toyota of Watertown,MA
2024-05-20,2024,SE AWD,Celestite,29540,33813,0,29540,Port to dealer,False,,7MUFBABG0RV036386,Balise Toyota of Warwick,RI
