ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-05-20,2024,Limited 4x4,Wind Chill Pearl,70675,75333,4079,74754,Factory to port,False,,7SVAAABA5RX17H252,Toyota of Huntington Beach,CA
2024-05-26,2024,SR5 4x4,Magnetic Gray Metallic,64275,71613,0,64275,Factory to port,False,,7SVAAABA5RX17H333,Romano Toyota,NY
2024-05-26,2024,SR5 4x4,Celestial Silver Metallic,64275,71663,0,64275,Factory to port,False,,7SVAAABA5RX17I563,Toyota of Hopkinsville,KY
2024-05-28,2024,Limited 4x4,Ice Cap,70675,74998,0,70675,Factory to port,False,,7SVAAABA5RX17I594,East Madison Toyota,WI
2024-05-28,2024,Limited 4x4,Magnetic Gray Metallic,70675,74468,0,70675,Factory to port,False,,7SVAAABA5RX18F254,"Pedersen Toyota, Ltd.",CO
2024-06-03,2024,SR5 4x4,Ice Cap,64275,70972,0,64275,Factory to port,False,,7SVAAABA5RX18F545,Prestige Toyota,NY
2024-05-29,2024,Platinum 4x4,Midnight Black Metallic,76865,82648,888,77753,Factory to port,False,,7SVAAABA5RX18F609,Romeoville Toyota,IL
2024-06-01,2024,SR5 4x4,Ice Cap,64275,69118,0,64275,Factory to port,False,,7SVAAABA5RX18G579,Hansel Toyota,CA
2024-06-06,2024,Limited 4x4,Blueprint,70675,74998,0,70675,Factory to port,False,,7SVAAABA5RX18G808,LeadCar Toyota Wausau,WI
2024-06-03,2024,Platinum 4x4,Blueprint,76865,81773,299,77164,Factory to port,False,,7SVAAABA5RX18H098,Magnussen's Toyota of Palo Alto,CA
2024-06-03,2024,Limited 4x4,Blueprint,70675,75663,0,70675,Factory to port,False,,7SVAAABA5RX18H134,Luther Brookdale Toyota,MN
2024-06-02,2024,TRD Pro 4x4,Ice Cap,79110,81460,0,79110,Factory to port,False,DealerHold,7SVAAABA5RX18I106,Bighorn Toyota,CO
2024-06-07,2024,Platinum 4x4,Wind Chill Pearl,76865,81863,0,76865,Factory to port,False,,7SVAAABA5RX18I610,Lithia Toyota of Klamath Falls,OR
2024-01-04,2024,Capstone 4x4,Blueprint,80865,84223,0,80865,At dealer,False,,7SVAAABA6RX028618,Classic Toyota,IL
2024-01-04,2024,Limited 4x4,Supersonic Red,70275,78098,0,70275,At dealer,False,Available,7SVAAABA6RX028747,Toyota of Watertown,MA
2024-01-12,2024,Platinum 4x4,Celestial Silver Metallic,76465,80793,0,76465,At dealer,False,Available,7SVAAABA6RX029297,Heritage Toyota Catonsville,MD
2024-02-15,2024,Platinum 4x4,Wind Chill Pearl,76465,81492,0,76465,At dealer,False,Available,7SVAAABA6RX030255,Bobby Rahal Toyota of Lewistown,PA
2024-02-02,2024,Capstone 4x4,Magnetic Gray Metallic,80865,83368,0,80865,At dealer,False,,7SVAAABA6RX030286,Cornhusker Toyota,NE
2024-02-02,2024,Platinum 4x4,Wind Chill Pearl,76465,81405,0,76465,At dealer,False,Available,7SVAAABA6RX030451,Arlington Toyota,IL
2024-02-08,2024,SR5 4x4,Celestial Silver Metallic,64275,68898,0,64275,At dealer,False,,7SVAAABA6RX030465,Nucar Toyota of Norwood,MA
2024-01-24,2024,Limited 4x4,Midnight Black Metallic,70675,74998,0,70675,At dealer,False,,7SVAAABA6RX030479,Woodrum Toyota of Macomb,IL
2024-01-29,2024,Capstone 4x4,Supersonic Red,81265,83540,0,81265,At dealer,False,Available,7SVAAABA6RX030773,Right Toyota,AZ
2024-02-08,2024,Limited 4x4,Supersonic Red,70675,75438,0,70675,At dealer,False,,7SVAAABA6RX030806,First Team Toyota,VA
2024-02-12,2024,Capstone 4x4,Celestial Silver Metallic,81265,85413,0,81265,At dealer,False,Available,7SVAAABA6RX030935,City World Toyota,NY
2024-02-08,2024,Platinum 4x4,Wind Chill Pearl,76865,82951,0,76865,At dealer,False,Available,7SVAAABA6RX031017,Bergstrom Toyota,WI
2024-02-08,2024,Capstone 4x4,Magnetic Gray Metallic,81265,83703,0,81265,At dealer,False,DealerHold,7SVAAABA6RX031082,Freeway Toyota of Hanford,CA
2024-03-06,2024,Capstone 4x4,Wind Chill Pearl,81265,84513,0,81265,At dealer,False,DealerHold,7SVAAABA6RX031163,Dan Hecht Chevrolet/Toyota,IL
2024-03-05,2024,TRD Pro 4x4,Ice Cap,79110,81870,0,79110,At dealer,False,DealerHold,7SVAAABA6RX031194,Kendall Toyota,OR
2024-02-23,2024,SR5 4x4,Ice Cap,64275,69618,0,64275,At dealer,False,DealerHold,7SVAAABA6RX031292,Conicelli Toyota of Springfield,PA
2024-02-13,2024,SR5 4x4,Celestial Silver Metallic,64275,71368,0,64275,At dealer,False,Available,7SVAAABA6RX031633,Fox Toyota,MI
2024-02-28,2024,Capstone 4x4,Blueprint,81265,83560,0,81265,At dealer,False,Available,7SVAAABA6RX031695,Romeo Toyota of Glens Falls,NY
2024-02-20,2024,Platinum 4x4,Midnight Black Metallic,76865,81632,0,76865,At dealer,False,DealerHold,7SVAAABA6RX031700,West Herr Toyota of Orchard Park,NY
2024-02-27,2024,Capstone 4x4,Wind Chill Pearl,81265,84333,0,81265,At dealer,False,,7SVAAABA6RX032104,Centennial Toyota,NV
2024-03-03,2024,Limited 4x4,Supersonic Red,70675,75403,0,70675,At dealer,False,DealerHold,7SVAAABA6RX032121,Tufankjian Toyota of Braintree,MA
2024-02-28,2024,Limited 4x4,Lunar Rock,70675,76402,4999,75674,At dealer,False,,7SVAAABA6RX032247,Toyota of Warren,OH
2024-02-29,2024,Capstone 4x4,Magnetic Gray Metallic,81265,84068,2190,83455,At dealer,False,,7SVAAABA6RX032328,Sansone Toyota,NJ
2024-03-05,2024,TRD Pro 4x4,Terra,79110,81460,0,79110,At dealer,False,Available,7SVAAABA6RX032393,Toyota of Smithfield,RI
2024-02-27,2024,Limited 4x4,Blueprint,70675,78712,0,70675,At dealer,False,DealerHold,7SVAAABA6RX032457,Temecula Valley Toyota,CA
2024-03-15,2024,Limited 4x4,Wind Chill Pearl,70675,78203,4966,75641,At dealer,False,Available,7SVAAABA6RX032538,Toyota of Turnersville,NJ
2024-03-04,2024,SR5 4x4,Midnight Black Metallic,64275,68383,0,64275,At dealer,False,Available,7SVAAABA6RX032622,Toyota West,OH
2024-03-06,2024,SR5 4x4,Celestial Silver Metallic,64275,71963,299,64574,At dealer,False,,7SVAAABA6RX032670,Team Toyota,PA
2024-03-07,2024,SR5 4x4,Blueprint,64275,71963,0,64275,At dealer,False,Available,7SVAAABA6RX032684,Sloane Toyota of Malvern,PA
2024-03-09,2024,Platinum 4x4,Supersonic Red,76865,82013,0,76865,At dealer,False,Available,7SVAAABA6RX032703,Casey Toyota,VA
2024-03-15,2024,SR5 4x4,Ice Cap,64275,71963,0,64275,At dealer,False,Available,7SVAAABA6RX032846,Team Toyota of Princeton,NJ
2024-03-05,2024,Limited 4x4,Lunar Rock,70675,74118,0,70675,At dealer,False,DealerHold,7SVAAABA6RX033043,One Toyota of Oakland,CA
2024-03-13,2024,Limited 4x4,Lunar Rock,70675,76801,0,70675,At dealer,False,,7SVAAABA6RX033074,Premier Toyota of Amherst,OH
2024-03-06,2024,Limited 4x4,Magnetic Gray Metallic,70675,73603,295,70970,At dealer,False,Available,7SVAAABA6RX033091,Stevens Creek Toyota,CA
2024-03-19,2024,SR5 4x4,Ice Cap,64275,68533,0,64275,At dealer,False,DealerHold,7SVAAABA6RX033124,Berlin City Toyota of Portland,ME
2024-03-18,2024,SR5 4x4,Ice Cap,64275,71603,0,64275,At dealer,False,Available,7SVAAABA6RX033222,Romano Toyota,NY
2024-03-13T00:00:00.000Z,2024,Limited 4x4,Magnetic Gray Metallic,70675,74418,0,70675,At dealer,False,Available,7SVAAABA6RX033270,Toyota of Deerfield Beach,FL
2024-03-18,2024,Platinum 4x4,Magnetic Gray Metallic,76865,80410,0,76865,At dealer,False,Available,7SVAAABA6RX033298,Heartland Toyota,WA
2024-03-23T00:00:00.000Z,2024,SR5 4x4,Celestial Silver Metallic,64275,72860,0,64275,At dealer,False,Available,7SVAAABA6RX033303,Toyota of Fort Walton Beach,FL
2024-03-04T00:00:00.000Z,2024,Platinum 4x4,Magnetic Gray Metallic,76865,82866,0,76865,At dealer,False,Available,7SVAAABA6RX033317,"Phil Wright Toyota, Co.",AR
