ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-07-17T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26407,0,23860,Factory to port,False,Available,7MUAAAAG0RV26B331,South Dade Toyota,FL
2024-08-05,2024,L FWD,Celestite,23860,25904,0,23860,Factory to port,False,DealerHold,7MUAAAAG0RV26C012,Route 44 Toyota,MA
2024-07-17T00:00:00.000Z,2024,L FWD,Celestite,23860,26328,0,23860,Factory to port,False,Available,7MUAAAAG0RV26C124,World Toyota,GA
2024-07-20T00:00:00.000Z,2024,L FWD,Jet Black,23860,26407,0,23860,Factory to port,False,Available,7MUAAAAG0RV26C141,South Dade Toyota,FL
2024-07-24T00:00:00.000Z,2024,L FWD,Celestite,23860,26457,0,23860,Factory to port,False,Available,7MUAAAAG0RV27A806,Mike Erdman Toyota,FL
2024-07-24T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,26334,0,23860,Factory to port,False,Available,7MUAAAAG0RV27A854,Lipton Toyota,FL
2024-05-18,2024,L FWD,Wind Chill Pearl,23860,26174,0,23860,At dealer,False,DealerHold,7MUAAAAG1RV090939,Edmark Toyota,ID
2024-06-18T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26616,0,23860,Factory to port,False,Available,7MUAAAAG1RV093761,Arlington Toyota,FL
2024-05-16,2024,L FWD,Wind Chill Pearl,23860,27592,0,23860,At dealer,False,DealerHold,7MUAAAAG1RV093968,Uebelhor Toyota,IN
2024-06-09,2024,L FWD,Wind Chill Pearl,23860,26374,0,23860,Port to dealer,False,,7MUAAAAG1RV094506,Berlin City Toyota of Portland,ME
2024-06-12,2024,L FWD,Jet Black,23860,25804,0,23860,Port to dealer,False,,7MUAAAAG1RV094523,Toyota of Runnemede,NJ
2024-05-31T00:00:00.000Z,2024,L FWD,Jet Black,23860,26487,1995,25855,At dealer,False,DealerHold,7MUAAAAG1RV094764,Don McGill Toyota,TX
2024-06-02T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,27000,0,23860,At dealer,False,DealerHold,7MUAAAAG1RV094991,Kirk Toyota,MS
2024-06-03T00:00:00.000Z,2024,L FWD,Celestite,23860,26575,0,23860,Port to dealer,True,Available,7MUAAAAG1RV095218,Don McGill Toyota of Katy,TX
2024-06-17,2024,L FWD,Sonic Silver,23860,25499,0,23860,Port to dealer,False,,7MUAAAAG1RV095252,Island Toyota,NY
2024-06-24,2024,L FWD,Jet Black,23860,25649,0,23860,Port to dealer,False,,7MUAAAAG1RV095879,Toyota of Massapequa,NY
2024-06-21,2024,L FWD,Sonic Silver,23860,25499,0,23860,Port to dealer,False,,7MUAAAAG1RV095882,Fordham Toyota,NY
2024-06-22,2024,L FWD,Celestite,23860,25649,2295,26155,Port to dealer,False,,7MUAAAAG1RV095946,Desert Toyota of Tucson,AZ
2024-06-28,2024,L FWD,Celestite,23860,25872,0,23860,Port to dealer,False,,7MUAAAAG1RV096031,Cochran Toyota,PA
2024-06-18T00:00:00.000Z,2024,L FWD,Celestite,23860,26407,0,23860,Factory to port,False,Available,7MUAAAAG1RV096143,Palm Beach Toyota,FL
2024-06-18T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25629,0,23860,Factory to port,False,Available,7MUAAAAG1RV096207,AutoNation Toyota Winter Park,FL
2024-06-19T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25909,0,23860,Factory to port,False,Available,7MUAAAAG1RV096210,Toyota of North Miami,FL
2024-06-19T00:00:00.000Z,2024,L FWD,Jet Black,23860,25587,0,23860,Factory to port,False,DealerHold,7MUAAAAG1RV096224,Toyota of Greenville,SC
2024-06-19T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26407,0,23860,Factory to port,False,DealerHold,7MUAAAAG1RV096319,Palm Beach Toyota,FL
2024-06-23T00:00:00.000Z,2024,L FWD,Celestite,23860,25629,0,23860,Factory to port,False,Available,7MUAAAAG1RV096448,Toyota of Orlando,FL
2024-06-28,2024,L FWD,Sonic Silver,23860,26258,0,23860,Factory to port,False,,7MUAAAAG1RV23A119,Paul Miller Toyota of West Caldwell,NJ
2024-06-26T00:00:00.000Z,2024,L FWD,Celestite,23860,27115,0,23860,Factory to port,False,Available,7MUAAAAG1RV23A461,Miracle Toyota,FL
2024-07-02,2024,L FWD,Sonic Silver,23860,25804,0,23860,Factory to port,False,DealerHold,7MUAAAAG1RV23A993,Toyota City,NY
2024-06-26T00:00:00.000Z,2024,L FWD,Jet Black,23860,26407,0,23860,Factory to port,False,Available,7MUAAAAG1RV23B304,Atlanta Toyota,GA
2024-06-26T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25988,0,23860,Factory to port,False,Available,7MUAAAAG1RV23B349,Toyota of Melbourne,FL
2024-06-26T00:00:00.000Z,2024,L FWD,Celestite,23860,26655,0,23860,Factory to port,False,Available,7MUAAAAG1RV23B366,Cox Toyota,NC
2024-06-26T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,26753,0,23860,Factory to port,False,Available,7MUAAAAG1RV23B674,Bob Tyler Toyota,FL
2024-07-05,2024,L FWD,Wind Chill Pearl,23860,26163,2494,26354,Factory to port,False,DealerHold,7MUAAAAG1RV23B836,Envision Toyota of West Covina,CA
2024-06-25T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,27041,0,23860,Factory to port,False,Available,7MUAAAAG1RV23B853,Arlington Toyota,FL
2024-07-01T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,27331,0,23860,Factory to port,False,Available,7MUAAAAG1RV24A293,Milton Ruben Toyota of Augusta,GA
2024-07-02T00:00:00.000Z,2024,L FWD,Celestite,23860,26207,0,23860,Factory to port,False,Available,7MUAAAAG1RV24A388,Peter Boulware Toyota,FL
2024-07-03T00:00:00.000Z,2024,L FWD,Celestite,23860,25210,0,23860,Factory to port,False,Available,7MUAAAAG1RV24A391,Headquarter Toyota,FL
2024-07-08,2024,L FWD,Sonic Silver,23860,25808,0,23860,Factory to port,False,,7MUAAAAG1RV24A441,Manhattan Beach Toyota,CA
2024-07-03T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26627,0,23860,Factory to port,False,Available,7MUAAAAG1RV24A455,Eastern Shore Toyota,AL
2024-07-09,2024,L FWD,Sonic Silver,23860,25499,0,23860,Factory to port,False,,7MUAAAAG1RV24B265,Tansky Sawmill Toyota,OH
2024-07-06T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,27204,0,23860,Factory to port,False,Available,7MUAAAAG1RV24B329,Beaver Toyota of Cumming,GA
2024-07-09,2024,L FWD,Wind Chill Pearl,23860,26229,395,24255,Factory to port,False,,7MUAAAAG1RV24B430,Capistrano Valley Toyota,CA
2024-07-10,2024,L FWD,Sonic Silver,23860,25724,0,23860,Factory to port,False,DealerHold,7MUAAAAG1RV24B475,Jones Toyota,MD
2024-07-03T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26616,0,23860,Factory to port,False,Available,7MUAAAAG1RV24C142,Fred Anderson Toyota of Asheville,NC
2024-07-03T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,27035,0,23860,Factory to port,False,Available,7MUAAAAG1RV24C156,Griffin Toyota,NC
2024-07-13T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,27204,0,23860,Factory to port,False,Available,7MUAAAAG1RV25A466,Hubert Vester Toyota of Wilson,NC
2024-07-19,2024,L FWD,Wind Chill Pearl,23860,26189,1390,25250,Factory to port,False,,7MUAAAAG1RV25A791,Toyota of Redlands,CA
2024-07-10T00:00:00.000Z,2024,L FWD,Celestite,23860,26487,0,23860,Factory to port,False,Available,7MUAAAAG1RV25B276,Miracle Toyota of North Augusta,SC
2024-07-10T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25837,0,23860,Factory to port,False,Available,7MUAAAAG1RV25B942,Modern Toyota,NC
2024-07-17T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26407,0,23860,Factory to port,False,Available,7MUAAAAG1RV26A494,Atlanta Toyota,GA
2024-07-26,2024,L FWD,Wind Chill Pearl,23860,25924,0,23860,Factory to port,False,,7MUAAAAG1RV26B175,City Toyota,CA
2024-07-17T00:00:00.000Z,2024,L FWD,Jet Black,23860,27115,0,23860,Factory to port,False,Available,7MUAAAAG1RV26B273,Miracle Toyota,FL
2024-07-17T00:00:00.000Z,2024,L FWD,Celestite,23860,26407,0,23860,Factory to port,False,Available,7MUAAAAG1RV26B354,Panama City Toyota,FL
2024-07-17T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,27075,0,23860,Factory to port,False,Available,7MUAAAAG1RV26C133,Stone Mountain Toyota,GA
2024-07-24T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,26616,0,23860,Factory to port,False,Available,7MUAAAAG1RV27A913,Flow Toyota of Statesville,NC
2024-05-28,2024,L FWD,Celestite,23860,25824,0,23860,At dealer,False,,7MUAAAAG2RV092554,Toyota of Gladstone,OR
2024-05-23,2024,L FWD,Sonic Silver,23860,26054,0,23860,At dealer,False,Available,7MUAAAAG2RV093008,Jimmy Vasser Toyota,CA
2024-07-11,2024,L FWD,Celestite,23860,25499,0,23860,Port to dealer,False,,7MUAAAAG2RV093073,Sloane Toyota of Philadelphia,PA
2024-06-01,2024,L FWD,Celestite,23860,25588,0,23860,At dealer,False,DealerHold,7MUAAAAG2RV093235,Rogers Toyota of Hermiston,OR
2024-06-24,2024,L FWD,Celestite,23860,26054,0,23860,Port to dealer,False,,7MUAAAAG2RV093624,Craig Toyota,IN
2024-06-11,2024,L FWD,Wind Chill Pearl,23860,25924,0,23860,Port to dealer,False,,7MUAAAAG2RV094420,San Francisco Toyota,CA
2024-05-27T00:00:00.000Z,2024,L FWD,Celestite,23860,26487,0,23860,Port to dealer,True,Available,7MUAAAAG2RV094448,Sterling McCall Toyota Fort Bend,TX
2024-06-10,2024,L FWD,Sonic Silver,23860,25499,570,24430,Port to dealer,False,,7MUAAAAG2RV094577,Hanlees Hilltop Toyota,CA
2024-06-10,2024,L FWD,Jet Black,23860,25649,0,23860,Port to dealer,False,,7MUAAAAG2RV094627,Bobby Rahal Toyota,PA
2024-06-10,2024,L FWD,Wind Chill Pearl,23860,25924,0,23860,Port to dealer,False,,7MUAAAAG2RV094790,Toyota Marin,CA
2024-06-13,2024,L FWD,Wind Chill Pearl,23860,25924,0,23860,Port to dealer,False,,7MUAAAAG2RV094854,San Francisco Toyota,CA
2024-05-29,2024,L FWD,Celestite,23860,26403,0,23860,At dealer,False,,7MUAAAAG2RV095020,Chuck Hutton Toyota,TN
2024-06-18,2024,L FWD,Jet Black,23860,25499,0,23860,Port to dealer,False,,7MUAAAAG2RV095180,Hartford Toyota,CT
2024-06-11T00:00:00.000Z,2024,L FWD,Wind Chill Pearl,23860,26961,0,23860,Port to dealer,False,DealerHold,7MUAAAAG2RV095454,Stokes Toyota Hilton Head,SC
2024-06-16T00:00:00.000Z,2024,L FWD,Celestite,23860,25988,0,23860,Factory to port,True,Available,7MUAAAAG2RV095681,Toyota of Melbourne,FL
2024-06-16T00:00:00.000Z,2024,L FWD,Jet Black,23860,26827,0,23860,Factory to port,False,,7MUAAAAG2RV095762,Toyota of Hollywood,FL
2024-06-20,2024,L FWD,Jet Black,23860,25499,0,23860,Port to dealer,False,,7MUAAAAG2RV095812,Toyota Direct,OH
2024-06-23,2024,L FWD,Celestite,23860,25893,0,23860,Port to dealer,True,DealerHold,7MUAAAAG2RV095843,Brewer Airport Toyota,PA
2024-06-16T00:00:00.000Z,2024,L FWD,Sonic Silver,23860,25909,0,23860,Factory to port,False,Available,7MUAAAAG2RV095924,Lipton Toyota,FL
