ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-09-14T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,47553,0,43070,At dealer,False,Available,JTMAAAAA1RA044188,Toyota of Cedar Park,TX
2024-09-11,2024,XLE FWD,Heavy Metal,43070,45854,0,43070,At dealer,False,,JTMAAAAA1RA044305,Tustin Toyota,CA
2024-10-08T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,46444,0,43070,Factory to port,False,Available,JTMAAAAA1RA044353,Lakeside Toyota,LA
Unknown,2024,XLE FWD,Elemental Silver Metallic,43070,46009,0,43070,At dealer,False,,JTMAAAAA1RA044367,Temecula Valley Toyota,CA
Unknown,2024,XLE FWD,Wind Chill Pearl,43070,45854,0,43070,Port to dealer,False,DealerHold,JTMAAAAA1RA044417,Toyota of Glendora,CA
2024-09-27,2024,XLE FWD,Wind Chill Pearl,43070,46214,0,43070,Factory to port,True,DealerHold,JTMAAAAA1RA044451,Toyota of Poway,CA
2024-09-29,2024,Limited FWD,Black,47180,50477,499,47679,Port to dealer,False,,JTMAAAAA1RA044479,Toyota San Luis Obispo,CA
2024-09-27,2024,XLE FWD,Elemental Silver Metallic,43070,47019,0,43070,Factory to port,False,,JTMAAAAA1RA044482,Norm Reeves Toyota San Diego,CA
2024-10-07T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,47353,1795,44865,Factory to port,False,Available,JTMAAAAA1RA044501,Universal Toyota,TX
2024-09-27,2024,XLE FWD,Wind Chill Pearl,43070,46009,0,43070,Port to dealer,False,,JTMAAAAA1RA044627,Temecula Valley Toyota,CA
2024-10-07T00:00:00.000Z,2024,XLE FWD,Heavy Metal,43070,46677,699,43769,Factory to port,False,Available,JTMAAAAA1RA044675,Landers Toyota,AR
2024-10-10,2024,XLE FWD,Black,43070,45429,0,43070,Factory to port,False,,JTMAAAAA1RA045339,Longo Toyota,CA
2024-10-22T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,47353,0,43070,Factory to port,False,Available,JTMAAAAA1RA045485,Don McGill Toyota of Katy,TX
2024-10-30,2024,XLE FWD,Elemental Silver Metallic,43070,46009,0,43070,Factory to port,False,,JTMAAAAA1RA045518,Peruzzi Toyota,PA
2024-10-23T00:00:00.000Z,2024,XLE FWD,Black,43070,47128,0,43070,Factory to port,False,Available,JTMAAAAA1RA045549,Toyota of Denton,TX
2024-10-23T00:00:00.000Z,2024,XLE FWD,Black,43070,46928,0,43070,Factory to port,False,Available,JTMAAAAA1RA045583,Gullo Toyota of Conroe,TX
2024-10-18,2024,XLE FWD,Supersonic Red,43070,46804,0,43070,Factory to port,True,DealerHold,JTMAAAAA1RA046135,Toyota of El Cajon,CA
2024-10-30,2024,XLE FWD,Heavy Metal,43070,47233,0,43070,Factory to port,False,,JTMAAAAA1RA046166,Checkered Flag Toyota,VA
2024-10-30T00:00:00.000Z,2024,XLE FWD,Black,43070,46928,0,43070,Factory to port,False,DealerHold,JTMAAAAA1RA046183,Van-Trow Toyota,LA
2024-10-26T00:00:00.000Z,2024,XLE FWD,Wind Chill Pearl,43070,47353,0,43070,Factory to port,False,Available,JTMAAAAA1RA046278,Don McGill Toyota of Katy,TX
2024-10-19,2024,XLE FWD,Supersonic Red,43070,45769,0,43070,Factory to port,False,,JTMAAAAA1RA046328,AutoNation Toyota Buena Park,CA
2024-11-09T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,46968,0,43070,Factory to port,False,Available,JTMAAAAA1RA046359,Fred Haas Toyota Country,TX
2024-10-19,2024,XLE FWD,Supersonic Red,43070,45199,0,43070,Factory to port,False,,JTMAAAAA1RA046569,Toyota Walnut Creek,CA
2024-11-16,2024,XLE FWD,Heavy Metal,43070,45699,0,43070,Factory to port,False,,JTMAAAAA1RA046751,Fordham Toyota,NY
2024-10-17,2024,XLE FWD,Wind Chill Pearl,43070,46394,358,43428,Factory to port,False,,JTMAAAAA1RA046765,City Toyota,CA
2024-11-04,2024,XLE FWD,Elemental Silver Metallic,43070,46509,0,43070,Factory to port,False,,JTMAAAAA2R136CQ74,Santa Margarita Toyota,CA
2024-10-17,2024,XLE FWD,Heavy Metal,43070,46529,0,43070,Factory to port,False,,JTMAAAAA2R136CY12,Elk Grove Toyota,CA
2024-10-29,2024,XLE FWD,Heavy Metal,43070,45854,1749,44819,Factory to port,False,,JTMAAAAA2R137CS86,Wondries Toyota,CA
2024-10-24,2024,XLE FWD,Wind Chill Pearl,43070,46293,0,43070,Factory to port,False,,JTMAAAAA2R137DA77,Dublin Toyota,CA
2024-10-30,2024,XLE FWD,Wind Chill Pearl,43070,45789,0,43070,Factory to port,False,,JTMAAAAA2R137DA80,One Toyota of Oakland,CA
2024-10-30,2024,XLE FWD,Wind Chill Pearl,43070,45199,0,43070,Factory to port,False,,JTMAAAAA2R137DA94,Stevens Creek Toyota,CA
2024-06-20T00:00:00.000Z,2024,XLE FWD,Wind Chill Pearl,43070,47453,0,43070,At dealer,False,Available,JTMAAAAA2RA037962,Toyota of Cedar Park,TX
2024-06-25T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,46908,0,43070,At dealer,False,Available,JTMAAAAA2RA037993,Greg Leblanc Toyota,LA
2024-07-07T04:00:00.000Z,2024,XLE FWD,Black,43070,44948,0,43070,At dealer,False,Available,JTMAAAAA2RA039064,Modern Toyota,NC
2024-07-08T00:00:00.000Z,2024,XLE FWD,Heavy Metal,43070,47253,1895,44965,At dealer,False,Available,JTMAAAAA2RA039145,Jim Norton Toyota of Oklahoma City,OK
2024-07-17T00:00:00.000Z,2024,XLE FWD,Wind Chill Pearl,43070,46219,0,43070,At dealer,False,Available,JTMAAAAA2RA039159,Community Toyota,TX
2024-09-27,2024,XLE FWD,Wind Chill Pearl,43070,46124,0,43070,Factory to port,False,Available,JTMAAAAA2RA040571,Capistrano Valley Toyota,CA
2024-10-21T00:00:00.000Z,2024,XLE FWD,Heavy Metal,43070,47353,0,43070,Factory to port,False,Available,JTMAAAAA2RA040604,Joe Myers Toyota,TX
2024-09-14T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,47553,0,43070,At dealer,False,Available,JTMAAAAA2RA040649,Toyota of Cedar Park,TX
2024-08-03T00:00:00.000Z,2024,XLE FWD,Wind Chill Pearl,43070,47553,0,43070,At dealer,False,Available,JTMAAAAA2RA040893,Huntsville Toyota,TX
2024-08-21T04:00:00.000Z,2024,XLE FWD,Wind Chill Pearl,43070,45469,0,43070,At dealer,False,Available,JTMAAAAA2RA041199,Gettel Toyota of Lakewood,FL
2024-08-07T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,47353,995,44065,At dealer,False,Available,JTMAAAAA2RA041218,Bryan College Station Toyota,TX
2024-08-09T00:00:00.000Z,2024,XLE FWD,Heavy Metal,43070,47553,0,43070,At dealer,False,Available,JTMAAAAA2RA041249,Toyota of Cedar Park,TX
2024-08-08T04:00:00.000Z,2024,XLE FWD,Heavy Metal,43070,45294,0,43070,At dealer,False,Available,JTMAAAAA2RA041316,Hall Toyota Elizabeth City,NC
2024-08-07T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,47553,0,43070,At dealer,False,Available,JTMAAAAA2RA041395,Toyota of Cedar Park,TX
2024-07-25,2024,XLE FWD,Supersonic Red,43070,45809,0,43070,At dealer,False,Available,JTMAAAAA2RA041509,Longo Toyota,CA
2024-08-07T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,46954,0,43070,At dealer,False,Available,JTMAAAAA2RA041557,Toyota of Victoria,TX
2024-08-07T00:00:00.000Z,2024,XLE FWD,Supersonic Red,43070,46937,0,43070,At dealer,False,Available,JTMAAAAA2RA041686,Toyota of Cedar Park,TX
2024-08-14T00:00:00.000Z,2024,XLE FWD,Wind Chill Pearl,43070,47353,1999,45069,At dealer,False,Available,JTMAAAAA2RA041767,Joe Myers Toyota,TX
2024-08-18T00:00:00.000Z,2024,XLE FWD,Heavy Metal,43070,47553,0,43070,At dealer,False,Available,JTMAAAAA2RA042515,Fred Haas Toyota World,TX
Unknown,2024,XLE FWD,Heavy Metal,43070,46293,0,43070,At dealer,False,DealerHold,JTMAAAAA2RA042661,Toyota Santa Monica,CA
2024-08-14,2024,XLE FWD,Elemental Silver Metallic,43070,45789,1390,44460,At dealer,False,Available,JTMAAAAA2RA042790,Toyota of Redlands,CA
2024-08-23,2024,Limited FWD,Wind Chill Pearl,47180,51494,0,47180,At dealer,False,DealerHold,JTMAAAAA2RA042854,Glockner Toyota,OH
Unknown,2024,XLE FWD,Wind Chill Pearl,43070,45665,1695,44765,At dealer,False,Available,JTMAAAAA2RA042952,All Star Toyota of Baton Rouge,LA
2024-08-15,2024,XLE FWD,Supersonic Red,43070,45854,0,43070,At dealer,False,,JTMAAAAA2RA042997,Longo Toyota,CA
2024-09-03T00:00:00.000Z,2024,XLE FWD,Black,43070,46857,0,43070,At dealer,False,Available,JTMAAAAA2RA043177,Toyota of Richardson,TX
2024-09-14T00:00:00.000Z,2024,XLE FWD,Heavy Metal,43070,47553,0,43070,At dealer,True,DealerHold,JTMAAAAA2RA043227,Toyota of Denton,TX
2024-08-28,2024,XLE FWD,Heavy Metal,43070,45854,2447,45517,At dealer,False,,JTMAAAAA2RA043258,Valley Hi Toyota,CA
2024-08-19,2024,XLE FWD,Wind Chill Pearl,43070,45699,0,43070,At dealer,False,,JTMAAAAA2RA043275,Hansel Toyota,CA
2024-09-13T00:00:00.000Z,2024,XLE FWD,Wind Chill Pearl,43070,47353,0,43070,Port to dealer,False,Available,JTMAAAAA2RA043308,Toyota of Pharr,TX
2024-08-27,2024,XLE FWD,Heavy Metal,43070,45390,0,43070,At dealer,False,DealerHold,JTMAAAAA2RA043342,Freeway Toyota of Hanford,CA
2024-09-13,2024,Limited FWD,Elemental Silver Metallic,47180,50439,0,47180,Port to dealer,False,,JTMAAAAA2RA043440,Don Moore Toyota,KY
2024-09-21T04:00:00.000Z,2024,XLE FWD,Black,43070,46162,0,43070,Factory to port,False,Available,JTMAAAAA2RA043518,Jim Ellis Toyota of McDonough,GA
2024-09-17,2024,XLE FWD,Elemental Silver Metallic,43070,45699,0,43070,Port to dealer,False,,JTMAAAAA2RA043583,Advantage Toyota,NY
2024-09-12,2024,XLE FWD,Black,43070,46169,0,43070,Port to dealer,False,,JTMAAAAA2RA043745,Norm Reeves Toyota San Diego,CA
Unknown,2024,XLE FWD,Black,43070,45429,0,43070,At dealer,False,,JTMAAAAA2RA043793,Longo Toyota,CA
Unknown,2024,XLE FWD,Supersonic Red,43070,45854,0,43070,At dealer,False,,JTMAAAAA2RA043857,Longo Toyota,CA
2024-09-13,2024,XLE FWD,Wind Chill Pearl,43070,46293,0,43070,Port to dealer,False,,JTMAAAAA2RA043874,Tustin Toyota,CA
2024-09-11T00:00:00.000Z,2024,XLE FWD,Wind Chill Pearl,43070,46937,0,43070,At dealer,False,Available,JTMAAAAA2RA043910,Pat Lobb Toyota of McKinney,TX
2024-09-13,2024,Limited FWD,Wind Chill Pearl with Black roof,47180,51996,0,47180,Port to dealer,False,,JTMAAAAA2RA043941,North Bakersfield Toyota,CA
Unknown,2024,XLE FWD,Black,43070,45344,0,43070,At dealer,False,,JTMAAAAA2RA044197,Beach Cities Toyota Westminster,CA
2024-09-16T00:00:00.000Z,2024,XLE FWD,Elemental Silver Metallic,43070,47353,0,43070,Port to dealer,False,Available,JTMAAAAA2RA044233,Red McCombs Toyota,TX
2024-09-12,2024,XLE FWD,Heavy Metal,43070,45699,0,43070,At dealer,False,,JTMAAAAA2RA044345,Toyota of Pasadena,CA
2024-09-27,2024,XLE FWD,Supersonic Red,43070,47019,0,43070,Factory to port,False,,JTMAAAAA2RA044376,Norm Reeves Toyota San Diego,CA
2024-09-12,2024,Limited FWD,Supersonic Red,47180,50749,0,47180,Port to dealer,False,,JTMAAAAA2RA044474,Temecula Valley Toyota,CA
2024-09-27,2024,XLE FWD,Heavy Metal,43070,45854,0,43070,Port to dealer,False,,JTMAAAAA2RA044491,Bob Smith Toyota,CA
2024-10-08T00:00:00.000Z,2024,XLE FWD,Wind Chill Pearl,43070,46477,0,43070,Factory to port,False,Available,JTMAAAAA2RA044507,Toyota of Fayetteville,AR
