ETA,Year,Model,Color,Base MSRP,TSRP MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024-08-10,2024,Circuit Edition AWD,Ice Cap,45140,47094,0,45140,Factory to port,False,,JTNABAAE1RA014345,Toyota of Erie,PA
2024-08-06,2024,Premium AWD,Supersonic Red,40320,42563,0,40320,Port to dealer,False,,JTNABAAE1RA014359,Team Toyota of Princeton,NJ
2024-08-19,2024,Circuit Edition AWD,Ice Cap,45140,46699,0,45140,Factory to port,False,,JTNABAAE1RA014362,"Glen Motors, Inc.",NJ
2024-08-23,2024,Core AWD,Ice Cap,36500,39409,0,36500,Port to dealer,False,DealerHold,JTNABAAE1RA014376,Landers McLarty Toyota,TN
2024-08-16,2024,Core AWD,Supersonic Red,36500,39624,0,36500,Factory to port,False,,JTNABAAE1RA014409,Island Toyota,NY
2024-08-12T04:00:00.000Z,2024,Premium AWD,Ice Cap,40320,41754,0,40320,Factory to port,False,Available,JTNABAAE1RA014412,Keith Pierson Toyota,FL
2024-09-01,2024,Circuit Edition AWD,Blue Flame,45140,46748,0,45140,Port to dealer,False,,JTNABAAE1RA014426,Toyota of Muncie,IN
Unknown,2024,Premium AWD,Ice Cap,40320,41881,0,40320,Factory to port,False,,JTNABAAE1RA014457,Toyota of Dartmouth,MA
2024-08-25,2024,Premium AWD,Black,40320,42370,0,40320,Factory to port,False,,JTNABAAE1RA014474,355 Toyota,MD
Unknown,2024,Premium AWD,Ice Cap,40320,41881,0,40320,Factory to port,False,DealerHold,JTNABAAE1RA014491,South Coast Toyota,CA
Unknown,2024,Premium AWD,Heavy Metal,40320,42428,0,40320,Factory to port,False,DealerHold,JTNABAAE1RA014510,Performance Toyota,OH
2024-09-23T04:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47262,0,45140,Factory to port,False,Available,JTNABAAE1RA014524,Toyota of Melbourne,FL
Unknown,2024,Circuit Edition AWD,Ice Cap,45140,47060,0,45140,Factory to port,False,,JTNABAAE1RA014538,Queensboro Toyota,NY
Unknown,2024,Premium AWD,Heavy Metal,40320,42966,400,40720,Port to dealer,False,,JTNABAAE1RA014541,Anderson Toyota,IL
Unknown,2024,Core AWD,Ice Cap,36500,39374,0,36500,Factory to port,False,,JTNABAAE1RA014555,Fremont Toyota,CA
2024-08-16,2024,Core AWD,Black,36500,39418,0,36500,Factory to port,False,,JTNABAAE1RA014572,Victory Toyota,CA
2024-08-16T00:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47388,6890,52030,Factory to port,False,Available,JTNABAAE1RA014605,Jim Norton Toyota of Oklahoma City,OK
Unknown,2024,Core AWD,Black,36500,39378,4119,40619,Factory to port,False,,JTNABAAE1RA014619,Claremont Toyota,CA
Unknown,2024,Circuit Edition AWD,Ice Cap,45140,46524,0,45140,Factory to port,False,DealerHold,JTNABAAE1RA014653,Peterson Toyota,ID
2024-08-26,2024,Premium AWD,Ice Cap,40320,42193,0,40320,Factory to port,True,DealerHold,JTNABAAE1RA014684,Bud Clary Toyota of Yakima,WA
2024-08-29,2024,Premium AWD,Heavy Metal,40320,42962,0,40320,Factory to port,False,,JTNABAAE1RA014734,AutoNation Toyota Buena Park,CA
Unknown,2024,Premium AWD,Ice Cap,40320,41879,0,40320,Factory to port,False,,JTNABAAE2R130CC32,Carlson Toyota,MN
2024-09-09T00:00:00.000Z,2024,Premium AWD,Ice Cap,40320,42768,0,40320,Factory to port,False,Available,JTNABAAE2R131DN90,Hixson Toyota,LA
2024-03-29,2024,Core AWD,Black,36500,39363,0,36500,At dealer,False,DealerHold,JTNABAAE2RA012023,Toyota of Selma,CA
Unknown,2024,Circuit Edition AWD,Ice Cap,45140,46849,0,45140,Factory to port,False,DealerHold,JTNABAAE2RA012054,Toyota of Selma,CA
2024-06-20,2024,Circuit Edition AWD,Ice Cap,45140,46703,0,45140,At dealer,False,,JTNABAAE2RA012376,Atlantic Toyota,MA
2024-06-06,2024,Circuit Edition AWD,Ice Cap,45140,47142,0,45140,At dealer,False,Available,JTNABAAE2RA012393,Yark Toyota,OH
2024-06-26,2024,Circuit Edition AWD,Ice Cap,45140,47028,1790,46930,At dealer,False,Available,JTNABAAE2RA012457,Liberty Toyota,NJ
2024-06-16,2024,Circuit Edition AWD,Ice Cap,45140,47249,0,45140,At dealer,False,Available,JTNABAAE2RA012586,Lithia Toyota of Redding,CA
2024-05-04T00:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47588,0,45140,At dealer,False,Available,JTNABAAE2RA012670,Principle Toyota of Hernando,MS
2024-06-12,2024,Premium AWD,Ice Cap,40320,42494,0,40320,At dealer,False,DealerHold,JTNABAAE2RA013138,Toyota of Batavia,NY
2024-05-20,2024,Premium AWD,Ice Cap,40320,41704,0,40320,At dealer,False,Available,JTNABAAE2RA013155,Findlay Toyota Flagstaff,AZ
2024-06-02T00:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47183,0,45140,At dealer,False,Available,JTNABAAE2RA013270,Courtesy Toyota,FL
2024-05-25,2024,Core AWD,Ice Cap,36500,40080,0,36500,At dealer,False,,JTNABAAE2RA013317,Tracy Toyota,CA
2024-06-11,2024,Core AWD,Black,36500,39675,0,36500,At dealer,False,,JTNABAAE2RA013365,Toyota of Stamford,CT
2024-06-01T00:00:00.000Z,2024,Circuit Edition AWD,Blue Flame,45140,47731,0,45140,At dealer,False,Available,JTNABAAE2RA013396,Clearwater Toyota,FL
2024-05-22,2024,Premium AWD,Black,40320,41881,0,40320,At dealer,False,Available,JTNABAAE2RA013446,Antioch Toyota,CA
2024-05-30T00:00:00.000Z,2024,Premium AWD,Ice Cap,40320,42568,2385,42705,At dealer,False,Available,JTNABAAE2RA013494,Fred Haas Toyota Country,TX
2024-05-28,2024,Premium AWD,Ice Cap,40320,42263,0,40320,At dealer,False,Available,JTNABAAE2RA013608,Marina del Rey Toyota,CA
2024-08-01,2024,Premium AWD,Ice Cap,40320,42494,999,41319,Port to dealer,False,Available,JTNABAAE2RA013611,Earnhardt Toyota,AZ
2024-06-15,2024,Core AWD,Black,36500,40000,1094,37594,At dealer,False,Available,JTNABAAE2RA013687,Prestige Toyota of Ramsey,NJ
2024-06-11,2024,Premium AWD,Ice Cap,40320,41998,0,40320,At dealer,False,DealerHold,JTNABAAE2RA013723,Arlington Toyota,IL
2024-07-04,2024,Circuit Edition AWD,Blue Flame,45140,46594,0,45140,At dealer,False,DealerHold,JTNABAAE2RA013818,Acton Toyota of Littleton,MA
2024-06-12T00:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47388,0,45140,At dealer,False,Available,JTNABAAE2RA013835,Magness Toyota,AR
2024-08-13,2024,Circuit Edition AWD,Ice Cap,45140,46902,0,45140,Port to dealer,False,,JTNABAAE2RA013902,Hatch Toyota Stateline,NM
2024-06-30T00:00:00.000Z,2024,Circuit Edition AWD,Blue Flame,45140,46989,0,45140,At dealer,False,Available,JTNABAAE2RA013950,Oakes Toyota,MS
2024-07-03,2024,Premium AWD,Ice Cap,40320,41879,0,40320,At dealer,False,,JTNABAAE2RA013981,Buckhannon Toyota,WV
2024-07-07T04:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47652,0,45140,At dealer,False,Available,JTNABAAE2RA013995,Toyota of Hollywood,FL
2024-07-28,2024,Circuit Edition AWD,Blue Flame,45140,46619,0,45140,Port to dealer,True,DealerHold,JTNABAAE2RA014029,Hanover Toyota,PA
2024-07-29,2024,Core AWD,Supersonic Red,36500,40020,0,36500,Factory to port,False,,JTNABAAE2RA014077,Ken Ganley Toyota,PA
2024-07-08T00:00:00.000Z,2024,Premium AWD,Black,40320,42568,1495,41815,At dealer,False,Available,JTNABAAE2RA014113,Post Oak Toyota,OK
2024-07-03,2024,Core AWD,Ice Cap,36500,39677,0,36500,At dealer,False,,JTNABAAE2RA014161,AutoNation Toyota Hayward,CA
2024-07-20,2024,Core AWD,Supersonic Red,36500,40210,0,36500,At dealer,False,,JTNABAAE2RA014175,Capitol Toyota,CA
2024-08-03,2024,Circuit Edition AWD,Ice Cap,45140,46524,0,45140,Factory to port,False,DealerHold,JTNABAAE2RA014211,Middletown Toyota,CT
2024-07-30,2024,Circuit Edition AWD,Blue Flame,45140,47028,0,45140,Factory to port,False,,JTNABAAE2RA014225,Hillside Toyota,NY
2024-07-27,2024,Core AWD,Black,36500,39020,0,36500,Port to dealer,False,,JTNABAAE2RA014273,West Coast Toyota of Long Beach,CA
2024-07-30T00:00:00.000Z,2024,Core AWD,Supersonic Red,36500,40353,2895,39395,Factory to port,False,Available,JTNABAAE2RA014385,Jim Norton Toyota,OK
2024-08-13,2024,Premium AWD,Ice Cap,40320,42566,0,40320,Port to dealer,False,DealerHold,JTNABAAE2RA014404,Jordan Toyota,IN
2024-07-30T00:00:00.000Z,2024,Circuit Edition AWD,Ice Cap,45140,47588,0,45140,Factory to port,False,Available,JTNABAAE2RA014421,Mac Haik Toyota,TX
2024-08-15,2024,Core AWD,Ice Cap,36500,39555,1790,38290,Factory to port,False,,JTNABAAE2RA014435,Liberty Toyota,NJ
2024-08-13T04:00:00.000Z,2024,Premium AWD,Black,40320,42781,0,40320,Factory to port,False,Available,JTNABAAE2RA014452,Lynch Toyota of Auburn,AL
Unknown,2024,Premium AWD,Ice Cap,40320,41704,358,40678,Port to dealer,False,,JTNABAAE2RA014502,City Toyota,CA
Unknown,2024,Circuit Edition AWD,Blue Flame,45140,46823,0,45140,Port to dealer,False,DealerHold,JTNABAAE2RA014516,Peterson Toyota,ID
Unknown,2024,Core AWD,Ice Cap,36500,39418,0,36500,Factory to port,False,,JTNABAAE2RA014533,Hoselton Toyota,NY
2024-09-22T04:00:00.000Z,2024,Circuit Edition AWD,Blue Flame,45140,47352,0,45140,Factory to port,False,Available,JTNABAAE2RA014547,Kendall Toyota,FL
